	Lattice depth (Er)	Lattice depth (uK)	Excitation freq. 1->2 (Hz)	Excitation freq. 1->3 (Hz)	Excitation freq. 1->4 (Hz)	Excitation freq. 1->5 (Hz)	Excitation freq. 1->6 (Hz)	Excitation freq. 1->7 (Hz)	Excitation freq. 1->8 (Hz)	Excitation freq. 1->9 (Hz)	Excitation freq. 1->10 (Hz)
785	785.0	76.39597220601756	83676.847075126	83676.84707858703	165781.9739554667	166562.2186256114	166562.21865959832	247067.8947099855	247067.89544964567	248632.5301310822	248652.92642627668
786	786.0	76.49329191583415	83731.12805040971	83731.12805392378	165890.5706038815	166670.80186799882	166670.80190255493	247230.84890344704	247230.8496553143	248795.45432355264	248815.83595936937
787	787.0	76.59061162565072	83785.37448499785	83785.374488567	165999.09810154643	166779.31598627707	166779.31602143304	247393.6992499071	247393.70001411077	248958.27472923658	248978.64173592365
788	788.0	76.6879313354673	83839.58644473372	83839.58644836952	166107.55658036843	166887.76111226642	166887.76114800866	247556.44594757128	247556.4467243673	249120.99154619488	249141.34395395016
789	789.0	76.78525104528387	83893.76399532577	83893.76399900836	166215.94617192794	166996.13737746337	166996.13741379257	247719.08919429895	247719.08998380162	249283.6049720282	249303.9428108539
790	790.0	76.88257075510046	83947.90720211358	83947.90720587799	166324.26700727563	167104.44491283264	167104.44494974508	247881.62918702725	247881.6299894422	249446.11520351397	249466.43850340572
791	791.0	76.97989046491705	84002.01613036408	84002.01613418519	166432.51921709118	167212.68384895337	167212.68388650074	248044.06612218736	248044.0669376956	249608.5224368805	249628.83122769799
792	792.0	77.07721017473364	84056.09084514136	84056.09084902081	166540.70293168578	167320.85431607865	167320.85435426023	248206.40019565256	248206.4010244648	249770.82686778964	249791.121179286
793	793.0	77.17452988455022	84110.1314112518	84110.13141518636	166648.8182809407	167428.95644396736	167428.95648276838	248368.63160260243	248368.63244489455	249933.02869123954	249953.3085530767
794	794.0	77.2718495943668	84164.1378932682	84164.13789728505	166756.86539425125	167536.9903619595	167536.99040141824	248530.76053758926	248530.76139355928	250095.12810159067	250115.39354328203
795	795.0	77.36916930418339	84218.11035561743	84218.11035971013	166864.84440068336	167644.95619901718	167644.95623912298	248692.78719457056	248692.78806441376	250257.12529261594	250277.37634363523
796	796.0	77.46648901399996	84272.04886257957	84272.0488667269	166972.75542893255	167752.85408377025	167752.85412453013	248854.71176696577	248854.7126508779	250419.02045752542	250439.25714721318
797	797.0	77.56380872381655	84325.95347807152	84325.95348228802	167080.5986071735	167860.68414428647	167860.68418572872	249016.53444745988	249016.5353456417	250580.81378880655	250601.0361464145
798	798.0	77.66112843363312	84379.82426593071	84379.82427022305	167188.37406325023	167968.44650835174	167968.44655048006	249178.25542817995	249178.25634084514	250742.5054784275	250762.71353309767
799	799.0	77.75844814344971	84433.66128981911	84433.66129418707	167296.08192463237	168076.14130332269	168076.14134613154	249339.8749007191	249339.87582809615	250904.09571776795	250924.28949854462
800	800.0	77.8557678532663	84487.46461303004	84487.46461748792	167403.72231827778	168183.76865609127	168183.76869961686	249501.3930559424	249501.3939982181	251065.58469751503	251085.76423335556
801	801.0	77.95308756308287	84541.234298891	84541.23430339844	167511.2953709009	168291.32869329676	168291.32873751718	249662.81008426964	249662.81104162557	251226.97260788287	251247.13792763485
802	802.0	78.05040727289946	84594.97041032092	84594.97041492841	167618.80120868902	168398.82154103197	168398.821585971	249824.1261753784	249824.12714804904	251388.25963837223	251408.41077077168
803	803.0	78.14772698271605	84648.67301021107	84648.67301486262	167726.23995749746	168506.24732506752	168506.2473707632	249985.3415184032	249985.34250663637	251549.44597796514	251569.5829516945
804	804.0	78.24504669253264	84702.34216111439	84702.34216586665	167833.6117428081	168613.60617080913	168613.60621725538	250146.45630196965	250146.45730594153	251710.53181504607	251730.6546586506
805	805.0	78.3423664023492	84755.97792552393	84755.97793036356	167940.91668970295	168720.8982032617	168720.89825042192	250307.4707140278	250307.4717339804	251871.51733742165	251891.62607935694
806	806.0	78.43968611216579	84809.580365624	84809.58037051713	168048.15492276556	168828.12354692628	168828.12359485764	250468.3849419268	250468.38597810315	252032.40273225197	252052.49740088516
807	807.0	78.53700582198236	84863.1495434432	84863.14954842691	168155.32656632824	168935.28232604385	168935.28237475536	250629.19917248897	250629.20022506744	252193.18818615703	252213.2688097338
808	808.0	78.63432553179896	84916.68552090434	84916.68552596483	168262.43174433618	169042.3746644928	169042.3747139897	250789.9135919725	250789.91466123	252353.87388521156	252373.94049194446
809	809.0	78.73164524161555	84970.18835956528	84970.18836472767	168369.47058027465	169149.400685674	169149.4007359658	250950.5283859704	250950.52947213172	252514.46001487866	252534.5126328286
810	810.0	78.82896495143213	85023.65812091959	85023.65812615506	168476.4431972481	169256.3605126117	169256.36056372072	251111.0437395824	251111.04484287597	252674.94676001184	252694.98541716574
811	811.0	78.92628466124872	85077.09486631004	85077.09487163289	168583.3497180899	169363.2542680578	169363.2543200088	251271.4598373391	251271.46095800604	252835.3343050109	252855.35902924076
812	812.0	79.02360437106529	85130.49865673063	85130.49866212401	168690.19026508444	169470.08207421724	169470.08212698088	251431.77686310493	251431.77800137745	252995.62283354392	253015.63365264883
813	813.0	79.12092408088188	85183.86955314028	85183.86955861458	168796.96496028587	169576.84405307734	169576.84410667827	251591.9950002978	251591.99615641125	253155.81252882123	253175.80947051942
814	814.0	79.21824379069845	85237.20761617701	85237.20762176934	168903.67392529166	169683.54032614024	169683.5403805953	251752.1144316659	251752.11560588193	253315.90357346906	253335.88666535338
815	815.0	79.31556350051504	85290.51290643254	85290.51291211341	169010.3172813736	169790.17101461542	169790.17106994492	251912.13533946473	251912.1365320669	253475.89614953756	253495.86541914433
816	816.0	79.41288321033163	85343.78548427793	85343.78549004342	169116.8951494372	169896.73623932432	169896.73629553977	252072.0579054362	252072.05911662115	253635.79043858024	253655.74591331184
817	817.0	79.5102029201482	85397.02540975255	85397.02541561043	169223.4076499128	170003.23612061926	170003.2361777142	252231.88231056972	252231.88354062053	253795.58662145995	253815.5283286365
818	818.0	79.60752262996479	85450.2327428952	85450.23274884648	169329.85490298158	170109.67077860195	170109.67083662757	252391.60873550636	252391.60998469283	253955.28487859786	253975.21284548755
819	819.0	79.70484233978137	85503.4075434873	85503.40754953356	169436.23702843755	170216.0403329981	170216.04039193527	252551.23736026272	252551.23862884022	254114.88538985976	254134.79964359367
820	820.0	79.80216204959797	85556.54987111078	85556.54987726032	169542.5541456483	170322.3449030959	170322.34496296648	252710.7683642568	252710.76965249697	254274.38833448532	254294.28890213804
821	821.0	79.89948175941454	85609.65978521433	85609.65979146185	169648.8063736513	170428.58460785123	170428.58466867093	252870.20192642455	252870.20323455898	254433.79389123028	254453.6807997461
822	822.0	79.99680146923112	85662.7373450189	85662.73735138492	169754.99383116214	170534.75956590893	170534.7596276911	253029.53822514103	253029.5395534992	254593.10223830843	254612.9755145828
823	823.0	80.09412117904769	85715.78260958634	85715.78261605148	169861.11663647345	170640.869895486	170640.86995822281	253188.7774381815	253188.77878701125	254752.31355334911	254772.17322415207
824	824.0	80.19144088886428	85768.79563780793	85768.79564435905	169967.17490749183	170746.91571441892	170746.915778124	253347.91974284986	253347.9211124207	254911.42801343577	254931.27410549493
825	825.0	80.28876059868087	85821.77648839254	85821.77649504581	170073.16876191564	170852.897140328	170852.89720505272	253506.96531592964	253506.9667065251	255070.44579521875	255090.2783351151
826	826.0	80.38608030849745	85874.72521983334	85874.72522663092	170179.09831692185	170958.81429030935	170958.81435603646	253665.91433356554	253665.91574548325	255229.36707467	255249.18608893384
827	827.0	80.48340001831404	85927.64189049597	85927.64189737632	170284.96368936225	171064.66728115245	171064.66734790776	253824.76697143845	253824.76840495804	255388.19202729504	255407.9975423718
828	828.0	80.58071972813062	85980.52655853881	85980.52656553326	170390.76499585542	171170.45622939995	171170.45629721368	253983.52340471125	253983.52486012064	255546.9208281082	255566.71287032904
829	829.0	80.6780394379472	86033.37928197917	86033.3792890679	170496.50235250627	171276.18125107567	171276.18131995466	254142.1838079501	254142.18528554533	255705.55365149298	255725.33224713264
830	830.0	80.77535914776378	86086.20011860496	86086.20012581105	170602.17587520464	171381.84246200277	171381.8425319427	254300.74835525587	254300.74985536293	255864.09067139126	255883.85584661952
831	831.0	80.87267885758035	86138.98912609367	86138.98913342447	170707.7856793844	171487.43997754363	171487.4400485544	254459.21722021402	254459.21874312015	256022.53206123138	256042.28384211648
832	832.0	80.96999856739696	86191.74636188928	86191.74636931415	170813.33188017455	171592.97391275404	171592.97398488937	254617.59057581308	254617.5921218161	256180.8779938259	256200.61640638058
833	833.0	81.06731827721353	86244.47188331127	86244.47189086798	170918.8145924236	171698.44438241003	171698.44445564086	254775.86859460804	254775.87016400325	256339.12864158137	256358.85371170126
834	834.0	81.16463798703012	86297.16574747782	86297.16575515995	171024.23393050264	171803.85150080806	171803.8515751897	254934.05144854463	254934.05304167536	256497.2841762596	256516.99592980524
835	835.0	81.2619576968467	86349.82801134001	86349.82801914112	171129.59000850975	171909.19538198	171909.19545750652	255092.1393090891	255092.14092625133	256655.34476920892	256675.04323188993
836	836.0	81.35927740666328	86402.45873169242	86402.45873960856	171234.8829402616	172014.47613966162	172014.47621632536	255250.13234725676	255250.1339887795	256813.31059122735	256832.99578871892
837	837.0	81.45659711647986	86455.0579651283	86455.05797317355	171340.11283912242	172119.69388716234	172119.69396500662	255408.03073347503	255408.03239968163	256971.18181261542	256990.85377050107
838	838.0	81.55391682629646	86507.62576813906	86507.62577632745	171445.27981818918	172224.8487374976	172224.84881654367	255565.83463767587	255565.83632887853	257128.9586031637	257148.61734689723
839	839.0	81.65123653611303	86560.16219695925	86560.16220527605	171550.38399017634	172329.94080331418	172329.9408835664	255723.5442292874	255723.54594582686	257286.64113211454	257306.28668711052
840	840.0	81.7485562459296	86612.66730774254	86612.66731616609	171655.42546753632	172434.970197	172434.97027848283	255881.15967725578	255881.16141946864	257444.22956825682	257463.8619598589
841	841.0	81.8458759557462	86665.14115634911	86665.14116491213	171760.40436224776	172539.93703045245	172539.93711317258	256038.68114993532	256038.68291816805	257601.72407978724	257621.34333323824
842	842.0	81.94319566556277	86717.58379865388	86717.5838073354	171865.32078612808	172644.84141542882	172644.84149940932	256196.10881532906	256196.11060993373	257759.1248345826	257778.73097500508
843	843.0	82.04051537537936	86769.99529019569	86769.9952990192	171970.1748505267	172749.68346320756	172749.6835484682	256353.4428408189	256353.44466212165	257916.4319998281	257936.0250523219
844	844.0	82.13783508519595	86822.37568647067	86822.37569544172	172074.96666656344	172854.46328483723	172854.46337139554	256510.68339334996	256510.68524170193	258073.64574232185	258093.22573189408
845	845.0	82.23515479501253	86874.72504272971	86874.72505182527	172179.69634492378	172959.18099094127	172959.1810788231	256667.8306393096	256667.83251506253	258230.76622832706	258250.33317985022
846	846.0	82.33247450482911	86927.04341409438	86927.04342334047	172284.36399609334	173063.83669192993	173063.83678111428	256824.88474467534	256824.88664818802	258387.79362363904	258407.34756195822
847	847.0	82.4297942146457	86979.3308555133	86979.33086490232	172388.96973004544	173168.4304977102	173168.4305882704	256981.84587483658	256981.8478064864	258544.7280935088	258564.26904336593
848	848.0	82.52711392446227	87031.58742179288	87031.58743136126	172493.51365665972	173272.96251810697	173272.96261002935	257138.7141948098	257138.71615497387	258701.56980280505	258721.09778888317
849	849.0	82.62443363427884	87083.81316757262	87083.8131772581	172597.99588530543	173377.43286240517	173377.43295569834	257295.48986902297	257295.49185802107	258858.31891578148	258877.83396265755
850	850.0	82.72175334409545	87136.00814729717	87136.00815711915	172702.41652510024	173481.84163965564	173481.84173435785	257452.1730614624	257452.17507971084	259014.9755962844	259034.47772845492
851	851.0	82.81907305391202	87188.17241529025	87188.17242527267	172806.77568486784	173586.1889586292	173586.1890547439	257608.7639356212	257608.76598348148	259171.5400076765	259191.02924957252
852	852.0	82.91639276372861	87240.3060257201	87240.3060358639	172911.07347309092	173690.47492773394	173690.47502526784	257765.262654536	257765.2647324079	259328.01231282618	259347.4886888125
853	853.0	83.01371247354518	87292.40903255284	87292.40904284072	173015.30999786418	173794.6996549947	173794.69975401025	257921.6693807424	257921.6714889952	259484.39267411423	259503.8562084197
854	854.0	83.11103218336177	87344.4814896363	87344.48150008211	173119.48536707726	173898.86324824498	173898.86334873366	258077.98427626613	258077.9864153081	259640.68125344612	259660.13197029286
855	855.0	83.20835189317836	87396.52345061682	87396.52346123829	173223.5996882215	174002.9658149034	174002.96591688413	258234.2075027272	258234.2096729275	259796.87821223598	259816.31613572058
